teknik,kesehatan,ekonomi,hukum,title
0,1,0,0,prevention hepatic encephalopathy administration rifaximin lactulose patients liver cirrhosis undergoing placement transjugular intrahepatic portosystemic shunt tips multicentre randomised double blind placebo controlled trial pearl trial
0,1,0,0,inequalities avoidable hospitalisation large urban areas retrospective observational study metropolitan area milan
0,1,0,0,parents carers experiences seeking health information support online longterm physical childhood conditions systematic review thematic synthesis qualitative research
0,1,0,0,cardiac tamponade anticoagulantrelated spontaneous haemopericardium patient ischaemic cardiomyopathy heart failure
0,1,0,0,cardiovascular risk prediction using physical performance measures copd results multicentre observational study
0,1,0,0,reallife impact clinical prediction rules venous thromboembolism primary care crosssectional cohort study
0,1,0,0,clinical governance programme patients acute coronary syndrome design methodology quality improvement initiative
0,1,0,0,establishing patientcentered longitudinal integrated clerkship early results single institution
0,1,0,0,superior vena cava syndrome
0,1,0,0,a step closer optimal medical therapy peripheral artery disease
0,1,0,0,predictors underutilization medical therapy patients undergoing endovascular revascularization peripheral artery disease
0,1,0,0,12month results unblinded phase radiancehtn solo trial ultrasound renal denervation
0,1,0,0,basic research childhood cancer progress future directions china
0,1,0,0,a novel orally active microtubule destabilizing agent s40 targets colchicinebinding site shows potent antitumor activity
0,1,0,0,foodbased dietary guidelinesdevelopment conceptual framework future foodbased dietary guidelines europe report federation european nutrition societies taskforce workshop copenhagen 1213 march 2018
0,1,0,0,effect combined exposure traffic noise whole body vibration attention response control men
0,1,0,0,evaluation effect heat stress cognitive performance physiological parameters students
0,1,0,0,exploration establishment gestational diabetes mellitus risk score 
0,1,0,0,efficacy safety washed microbiota transplantation treatment brittle diabetes 
0,1,0,0,association complement c3c c1q deposition glomeruli progression diabetic kidney disease c1qc3c
0,1,0,0,observational study hippocrates project proof concept collaborative program hepatitis c virus microelimination prison setting
0,1,0,0,metabolic associated fatty liver disease addressing new era liver transplantation
0,1,0,0,healthrelated quality life sample chronic obstructive pulmonary disease patients aldiwanyia province iraq
0,1,0,0,assessment clinical pharmacists role physicians baghdad hospitals
0,1,0,0,medication safety patients 18 years old retrospective study based iraqi pharmacovigilance center database
0,1,0,0,assessment quality life sample iraqi patients psoriasis
0,1,0,0,evaluation risk factors associated osteoporosis post kidney transplantation sample iraqi patients
0,1,0,0,validation genetic variants associated metabolic dysfunctionassociated fatty liver disease ethnic chinese population
0,1,0,0,comparison hepatocellular carcinoma prognostic scores 10year singlecenter experience brief review current literature
0,1,0,0,loneliness malnutrition change subjective age among older adults covid19 pandemic
0,1,0,0,depressive disorders thai medical students exploratory study institutional cultural individual factors
0,1,0,0,analysis high risk factors surgery ulcerative colitis 
0,1,0,0,application value ultrasonic elastography distinguishing nature greater omentum lesions 
0,1,0,0,ultrasoundguided pathological sampling cadaver lung tissue cases covid19 
0,1,0,0,application new ultrasonic vector flow mapping evaluate right ventricular hemodynamics right ventricular function patients secundum atrial septal defect 
0,1,0,0,study diagnostic prognostic values ultrasound patients angular pregnancy artificially assisted reproduction 
0,1,0,0,report pedigree kennedy disease seeking medical treatment due sexual dysfunction 
0,1,0,0,retrospective analysis prevalence therapy pregestational diabetes mellitus 1993 2019 19932019
0,1,0,0,stress hyperglycemia ventilatorassociated pneumonia bloodstream infection rested casecontrol study 
0,1,0,0,one case pd1 inhibitor associated autoimmune polyendocrine syndrome literature review pd1
0,1,0,0,expert consensus weight management overweightobese infertility patients china 
0,1,0,0,labelfree quantitative proteomic analysis aqueous humor patients pathologic myopia 
0,1,0,0,research status limitations sadomasochism 
0,1,0,0,discussion forensic identification rationality medical expense 
0,1,0,0,enhance cognition myopic traction maculopathy select surgical approach reasonably  
0,1,0,0,analysis macular choroidal thickness children occult high myopia 
0,1,0,0,research status postmortem msct angiography forensic science msct 
0,1,0,0,risk factors occurrence retinopathy stage pregnancyinduced hypertension 
0,1,0,0,bunker shielding design scheme high energy medical linear accelerator comparison chinese international radiation shielding standards radiotherapy facilities 
0,1,0,0,bunker shielding design scheme low energy medical linear accelerator comparison chinese international radiation shielding standards radiotherapy facilities 
0,1,0,0,effects wearing mask oxygenation subjects spontaneous breathing supplementary oxygen facemask
0,1,0,0,benzyl alcoholbenzyl benzoate clearing reveals dosedependent effect cyclophosphamide follicle damage mice
0,1,0,0,recent advances external cardiac defibrillation techniques
0,1,0,0,global research hotspots oncologybibliometric analysis based esi hot papers
0,1,0,0,changes crohns disease activity index safety administering saccharomyces boulardii patients crohns disease clinical remission single hospitalbased retrospective cohort study
0,1,0,0,predictive factors pathological complete response neoadjuvant chemoradiotherapy middlelow rectal cancer
0,1,0,0,consensus chinese experts diagnosis treatment anal fistula 2020
0,1,0,0,intracranial fungal infection sinonasal origin 
0,1,0,0,peculiarities functional motor fitness 1st5th year students special medical department
0,1,0,0,special times besondere zeiten
0,1,0,0,selfacceptance pregnant women postpartum women qualitative research autoaceitacaõ em gestantes e mulheres pósparto uma pesquisa qualitative
0,1,0,0,detection new translocation infant twins concordant discordant outcome
0,1,0,0,efficiency different methods temporary external hemostasis prehospital stage emergency medical care
0,1,0,0,diagnosis treatment pancreatogenic bleedings
0,1,0,0,fostering interprofessional geriatric patient care skills health professions students nursing facilitybased immersion rotation
0,1,0,0,the psychology shame resilience seminar medical students
0,1,0,0,building local research symposium crossroads scholarship education faculty development
0,1,0,0,hemostasis percutaneous transfemoral access protocol systematic review
0,1,0,0,clinical evaluation arthrodesis ilizarov external fixator treatment endstage ankle osteoarthritis retrospective study
0,1,0,0,dizziness handicap anxiety depression among patients benign paroxysmal positional vertigo vestibular migraine
0,1,0,0,the effectiveness wechatbased multimodal nursing program women breast cancer randomized controlled trial protocol
0,1,0,0,effectiveness doseescalated topiramate monotherapy addon therapy neurosurgeryrelated epilepsy prospective study
0,1,0,0,transvaginal ultrasound cervical length prediction spontaneous labor term protocol systematic review metaanalysis
0,1,0,0,assessment diagnostic criteria identification central sensitization patients osteoarthritis pain results delphi survey
0,1,0,0,prognostic value microrna21 epithelial ovarian carcinoma protocol systematic review meta analysis
0,1,0,0,primary care pathway  novel way reduce burden orthopaedic fracture clinics within pediatric subgroup queensland multicentered review
0,1,0,0,incidence severity adverse events among platelet donors threeyear retrospective study
0,1,0,0,the efficacy safety acupuncture perimenopausal insomnia protocol network metaanalysis
0,1,0,0,how quality recommendation prevention diagnosis treatment hivaids guidelines developed protocol systematic review
0,1,0,0,risk factor analysis bronchospasm tracheobronchial foreign body removal cases report literature review strobe
